200.452248808	80.0	0.0
229.023883616	80.0	0.0
295.587107301	80.0	0.0
333.939043668	80.0	0.0
270.917286143	80.0	0.0
205.407171565	80.0	0.0
180.660111883	80.0	1.25416764958e-239
306.204296915	80.0	0.0
162.323974372	80.0	0.0
231.503676585	80.0	0.0
260.025408436	80.0	0.0
335.677067789	80.0	0.0
171.422583172	80.0	0.0
249.941705196	80.0	0.0
152.130868738	80.0	0.0
210.730805194	80.0	0.0
289.24648276	80.0	0.0
217.386694788	80.0	0.0
202.670905892	80.0	0.0
168.664848457	80.0	0.0
256.805601382	80.0	0.0
298.621770607	80.0	0.0
291.096443563	80.0	0.0
319.506513907	80.0	0.0
170.881916983	80.0	0.0
305.73874676	80.0	0.0
265.229513142	80.0	0.0
262.991499848	80.0	0.0
353.381640933	80.0	0.0
149.062520144	80.0	0.0
297.730142749	80.0	0.0
319.58302721	80.0	0.0
259.529210427	80.0	0.0
211.421746433	80.0	0.0
311.185167859	80.0	0.0
168.803591564	80.0	0.0
246.516451934	80.0	0.0
238.111291973	80.0	0.0
280.375179102	80.0	0.0
170.608132867	80.0	1.0
199.199988136	80.0	0.0
231.634923274	80.0	0.0
302.873278245	80.0	0.0
322.058652074	80.0	0.0
284.983393779	80.0	0.0
188.624924217	80.0	0.0
347.106694794	80.0	0.0
325.543817699	80.0	0.0
261.957195536	80.0	0.0
315.971632153	80.0	0.0
273.71047527	80.0	0.0
342.759634716	80.0	0.0
315.606755324	80.0	0.0
334.932608918	80.0	0.0
335.709970998	80.0	0.0
177.1394178	80.0	1.25291057663e-255
175.878025675	80.0	0.0
237.454647519	80.0	0.0
330.53977694	80.0	0.0
221.553360759	80.0	0.0
197.799239638	80.0	0.0
336.091806072	80.0	0.0
245.259291701	80.0	0.0
330.496014319	80.0	0.0
186.170372761	80.0	0.0
295.014428202	80.0	0.0
239.141317038	80.0	0.0
175.632615907	80.0	9.44210352135e-26
284.367828571	80.0	0.0
208.983960447	80.0	0.0
155.712131928	80.0	0.0
174.701038833	80.0	0.0
166.994112641	80.0	0.0
330.015511463	80.0	0.0
296.982569512	80.0	0.0
336.199988478	80.0	0.0
