193.665584678	80.0	0.005
29.7770857843	80.0	0.005
29.4671638403	80.0	0.005
27.3325015571	80.0	0.005
191.803291912	80.0	0.005
194.908612475	80.0	0.005
193.771399792	80.0	0.005
30.0117772574	80.0	0.005
29.9927155066	80.0	0.005
191.649867232	80.0	0.005
190.579036949	80.0	0.005
193.6119515	80.0	0.005
193.726491883	80.0	0.005
192.343391824	80.0	0.005
192.201468995	80.0	0.005
193.564097451	80.0	0.005
194.745968483	80.0	0.005
27.114562049	80.0	0.005
193.515466952	80.0	0.005
192.938677975	80.0	0.005
189.990527059	80.0	0.005
29.2143520464	80.0	0.005
192.453061316	80.0	0.005
30.0741212515	80.0	0.005
195.425446989	80.0	0.005
194.822260421	80.0	0.005
192.780741305	80.0	0.005
192.817566955	80.0	0.005
192.085166727	80.0	0.005
192.68384614	80.0	0.005
194.155066635	80.0	0.005
194.30800954	80.0	0.005
194.664370931	80.0	0.005
26.7398058881	80.0	0.005
193.995540484	80.0	0.005
192.229129771	80.0	0.005
193.559529619	80.0	0.005
27.9329195592	80.0	0.005
193.327217065	80.0	0.005
193.336373199	80.0	0.005
192.773038671	80.0	0.005
190.586489057	80.0	0.005
195.400442779	80.0	0.005
29.4059644287	80.0	0.005
193.602153357	80.0	0.005
24.7113845829	80.0	0.005
30.365427368	80.0	0.005
191.072309386	80.0	0.005
191.871839467	80.0	0.005
191.985550197	80.0	0.005
193.141978682	80.0	0.005
191.508475367	80.0	0.005
195.239392677	80.0	0.005
193.236800834	80.0	0.005
29.3974852103	80.0	0.005
191.081328412	80.0	0.005
194.128626294	80.0	0.005
27.3334387853	80.0	0.005
192.178684961	80.0	0.005
193.952114629	80.0	0.005
191.765716418	80.0	0.005
193.306675757	80.0	0.005
191.530686652	80.0	0.005
193.114851818	80.0	0.005
30.2896259855	80.0	0.005
191.513493283	80.0	0.005
194.11724076	80.0	0.005
192.141266711	80.0	0.005
192.641593447	80.0	0.005
193.718521369	80.0	0.005
190.96289883	80.0	0.005
193.763111033	80.0	0.005
29.2901631241	80.0	0.005
196.137215641	80.0	0.005
193.367983385	80.0	0.005
28.0606248059	80.0	0.005
191.770970189	80.0	0.005
193.18136168	80.0	0.005
190.668004728	80.0	0.005
26.8204546976	80.0	0.005
29.202741317	80.0	0.005
192.644407433	80.0	0.005
26.2058511703	80.0	0.005
29.4376832402	80.0	0.005
192.955752022	80.0	0.005
194.105354264	80.0	0.005
26.9439405554	80.0	0.005
193.052205573	80.0	0.005
28.4779634002	80.0	0.005
193.266014797	80.0	0.005
192.510237247	80.0	0.005
194.169893947	80.0	0.005
189.919152081	80.0	0.005
190.505929761	80.0	0.005
27.6834453993	80.0	0.005
191.159252476	80.0	0.005
29.0463062907	80.0	0.005
190.621031557	80.0	0.005
191.195029084	80.0	0.005
193.560711162	80.0	0.005
193.567869954	80.0	0.005
192.120222596	80.0	0.005
192.192413173	80.0	0.005
30.3102633256	80.0	0.005
193.454304882	80.0	0.005
192.956671241	80.0	0.005
28.433272178	80.0	0.005
191.458390715	80.0	0.005
190.587049118	80.0	0.005
192.906778765	80.0	0.005
26.6435613461	80.0	0.005
194.678600456	80.0	0.005
192.540277888	80.0	0.005
193.538650067	80.0	0.005
190.597063355	80.0	0.005
191.415611204	80.0	0.005
192.331549878	80.0	0.005
31.8458542039	80.0	0.005
194.497838854	80.0	0.005
30.1020566397	80.0	0.005
190.478669229	80.0	0.005
192.92210742	80.0	0.005
194.075819973	80.0	0.005
192.910793974	80.0	0.005
194.317276487	80.0	0.005
193.172465126	80.0	0.005
193.291294812	80.0	0.005
192.811513382	80.0	0.005
193.556297143	80.0	0.005
192.45739756	80.0	0.005
192.983392017	80.0	0.005
193.653089211	80.0	0.005
197.292924637	80.0	0.005
192.297135239	80.0	0.005
191.73052859	80.0	0.005
191.005424875	80.0	0.005
194.296328988	80.0	0.005
192.999874966	80.0	0.005
192.701226806	80.0	0.005
190.71047496	80.0	0.005
193.347795559	80.0	0.005
194.626507095	80.0	0.005
191.628922836	80.0	0.005
192.372525457	80.0	0.005
193.726665809	80.0	0.005
193.122295194	80.0	0.005
27.9371786261	80.0	0.005
194.433129926	80.0	0.005
191.764675598	80.0	0.005
190.316068555	80.0	0.005
192.548708144	80.0	0.005
190.848001215	80.0	0.005
192.046972972	80.0	0.005
27.3852387175	80.0	0.005
191.68046073	80.0	0.005
28.1133852341	80.0	0.005
193.602025807	80.0	0.005
27.4646449003	80.0	0.005
190.843510361	80.0	0.005
191.983708028	80.0	0.005
191.780643225	80.0	0.005
193.728713898	80.0	0.005
191.32564511	80.0	0.005
193.327983637	80.0	0.005
192.082797002	80.0	0.005
191.702449073	80.0	0.005
191.584021121	80.0	0.005
192.401305671	80.0	0.005
194.485072448	80.0	0.005
29.3145924824	80.0	0.005
190.135824837	80.0	0.005
191.517540667	80.0	0.005
29.9108874771	80.0	0.005
193.472693773	80.0	0.005
193.769192872	80.0	0.005
188.680294583	80.0	0.005
191.24673292	80.0	0.005
193.861866185	80.0	0.005
192.748172677	80.0	0.005
193.151508373	80.0	0.005
193.44408793	80.0	0.005
193.332688762	80.0	0.005
192.785778553	80.0	0.005
193.698153783	80.0	0.005
191.180733781	80.0	0.005
192.689945427	80.0	0.005
192.229254568	80.0	0.005
27.8721855302	80.0	0.005
191.862567144	80.0	0.005
190.613996992	80.0	0.005
193.261911661	80.0	0.005
193.318610327	80.0	0.005
