43.4470538779	80.0	0.005
28.7745863222	80.0	0.005
184.220597734	80.0	0.005
184.220597734	80.0	0.005
39.6726476724	80.0	0.005
184.033890113	80.0	0.005
39.6589998401	80.0	0.005
40.7246732656	80.0	0.005
184.033890113	80.0	0.005
19.7301562227	80.0	0.005
40.7246732656	80.0	0.005
193.94081782	80.0	0.005
39.6726476724	80.0	0.005
160.930794994	80.0	0.005
43.6527001134	80.0	0.005
39.6589998401	80.0	0.005
29.7338355664	80.0	0.005
29.7338355664	80.0	0.005
30.1751352421	80.0	0.005
28.7745863222	80.0	0.005
43.8302604244	80.0	0.005
184.39506911	80.0	0.005
184.033890113	80.0	0.005
30.1852807879	80.0	0.005
160.191327345	80.0	0.005
39.6726476724	80.0	0.005
195.260287107	80.0	0.005
43.6527001134	80.0	0.005
29.7338355664	80.0	0.005
30.1581233371	80.0	0.005
199.046157822	80.0	0.005
199.340417066	80.0	0.005
184.39506911	80.0	0.005
184.033890113	80.0	0.005
40.7246732656	80.0	0.005
41.3736856537	80.0	0.005
28.7745863222	80.0	0.005
38.107387727	80.0	0.005
38.2579470582	80.0	0.005
43.8302604244	80.0	0.005
28.7745863222	80.0	0.005
40.7246732656	80.0	0.005
38.107387727	80.0	0.005
184.39506911	80.0	0.005
43.8302604244	80.0	0.005
30.1581233371	80.0	0.005
199.340417066	80.0	0.005
19.7301562227	80.0	0.005
193.184399027	80.0	0.005
184.220597734	80.0	0.005
40.7246732656	80.0	0.005
38.107387727	80.0	0.005
43.4470538779	80.0	0.005
40.7246732656	80.0	0.005
39.6726476724	80.0	0.005
193.207400038	80.0	0.005
184.39506911	80.0	0.005
37.6414425423	80.0	0.005
184.39506911	80.0	0.005
193.625473371	80.0	0.005
160.930794994	80.0	0.005
28.7745863222	80.0	0.005
40.7246732656	80.0	0.005
43.8302604244	80.0	0.005
184.39506911	80.0	0.005
199.046157822	80.0	0.005
19.7301562227	80.0	0.005
19.7301562227	80.0	0.005
19.7301562227	80.0	0.005
37.9349692191	80.0	0.005
198.928345603	80.0	0.005
19.7301562227	80.0	0.005
184.220597734	80.0	0.005
41.6512135858	80.0	0.005
43.4470538779	80.0	0.005
19.7301562227	80.0	0.005
193.207400038	80.0	0.005
184.39506911	80.0	0.005
184.033890113	80.0	0.005
184.39506911	80.0	0.005
184.033890113	80.0	0.005
19.7301562227	80.0	0.005
184.220597734	80.0	0.005
39.6589998401	80.0	0.005
39.6589998401	80.0	0.005
184.39506911	80.0	0.005
160.930794994	80.0	0.005
184.39506911	80.0	0.005
43.4470538779	80.0	0.005
184.39506911	80.0	0.005
30.1581233371	80.0	0.005
30.1581233371	80.0	0.005
29.7338355664	80.0	0.005
43.6527001134	80.0	0.005
27.7607536218	80.0	0.005
19.7301562227	80.0	0.005
193.207400038	80.0	0.005
184.39506911	80.0	0.005
184.033890113	80.0	0.005
184.220597734	80.0	0.005
30.1581233371	80.0	0.005
43.6527001134	80.0	0.005
43.4470538779	80.0	0.005
37.9349692191	80.0	0.005
184.39506911	80.0	0.005
184.220597734	80.0	0.005
184.033890113	80.0	0.005
39.6589998401	80.0	0.005
37.9349692191	80.0	0.005
40.7246732656	80.0	0.005
29.7338355664	80.0	0.005
199.046157822	80.0	0.005
28.7745863222	80.0	0.005
19.7301562227	80.0	0.005
184.033890113	80.0	0.005
184.220597734	80.0	0.005
28.7745863222	80.0	0.005
39.6589998401	80.0	0.005
184.033890113	80.0	0.005
39.6726476724	80.0	0.005
184.220597734	80.0	0.005
199.340417066	80.0	0.005
40.7246732656	80.0	0.005
30.1581233371	80.0	0.005
184.220597734	80.0	0.005
30.1581233371	80.0	0.005
40.7246732656	80.0	0.005
38.2579470582	80.0	0.005
184.033890113	80.0	0.005
160.930794994	80.0	0.005
19.7301562227	80.0	0.005
184.220597734	80.0	0.005
39.6726476724	80.0	0.005
184.033890113	80.0	0.005
43.6527001134	80.0	0.005
193.207400038	80.0	0.005
184.220597734	80.0	0.005
43.8302604244	80.0	0.005
43.8302604244	80.0	0.005
198.928345603	80.0	0.005
184.220597734	80.0	0.005
30.1852807879	80.0	0.005
15.4511380607	80.0	0.005
193.94081782	80.0	0.005
193.184399027	80.0	0.005
199.340417066	80.0	0.005
199.340417066	80.0	0.005
184.39506911	80.0	0.005
28.7745863222	80.0	0.005
193.207400038	80.0	0.005
184.220597734	80.0	0.005
184.220597734	80.0	0.005
28.0892168398	80.0	0.005
193.184399027	80.0	0.005
40.7246732656	80.0	0.005
184.39506911	80.0	0.005
184.033890113	80.0	0.005
39.6589998401	80.0	0.005
184.39506911	80.0	0.005
184.033890113	80.0	0.005
28.7745863222	80.0	0.005
184.220597734	80.0	0.005
38.2579470582	80.0	0.005
196.814029389	80.0	0.005
43.6527001134	80.0	0.005
184.033890113	80.0	0.005
39.6589998401	80.0	0.005
37.6414425423	80.0	0.005
193.625473371	80.0	0.005
199.340417066	80.0	0.005
29.7338355664	80.0	0.005
39.6589998401	80.0	0.005
41.3736856537	80.0	0.005
41.6512135858	80.0	0.005
184.39506911	80.0	0.005
184.220597734	80.0	0.005
193.94081782	80.0	0.005
184.220597734	80.0	0.005
39.6726476724	80.0	0.005
43.8302604244	80.0	0.005
30.1581233371	80.0	0.005
184.220597734	80.0	0.005
40.7246732656	80.0	0.005
184.220597734	80.0	0.005
198.928345603	80.0	0.005
160.930794994	80.0	0.005
184.033890113	80.0	0.005
184.39506911	80.0	0.005
43.8302604244	80.0	0.005
29.7338355664	80.0	0.005
38.2579470582	80.0	0.005
184.220597734	80.0	0.005
39.6726476724	80.0	0.005
184.220597734	80.0	0.005
19.7301562227	80.0	0.005
39.6726476724	80.0	0.005
184.220597734	80.0	0.005
40.7246732656	80.0	0.005
160.930794994	80.0	0.005
199.046157822	80.0	0.005
