194.437484765	80.0	0.005
194.700421142	80.0	0.005
195.490895523	80.0	0.005
195.180381648	80.0	0.005
194.888850117	80.0	0.005
196.064424144	80.0	0.005
195.057774859	80.0	0.005
195.07970388	80.0	0.005
194.520752249	80.0	0.005
195.981696348	80.0	0.005
193.540603616	80.0	0.005
193.60725719	80.0	0.005
195.067177948	80.0	0.005
193.773226618	80.0	0.005
197.076284165	80.0	0.005
195.062048072	80.0	0.005
196.479099377	80.0	0.005
194.72420657	80.0	0.005
194.102076474	80.0	0.005
193.212280869	80.0	0.005
195.854518532	80.0	0.005
194.786085375	80.0	0.005
194.555087465	80.0	0.005
195.198221406	80.0	0.005
194.102076474	80.0	0.005
195.057774859	80.0	0.005
193.256561926	80.0	0.005
194.746147403	80.0	0.005
194.679516373	80.0	0.005
193.258283997	80.0	0.005
195.094572565	80.0	0.005
194.520752249	80.0	0.005
195.198221406	80.0	0.005
193.212280869	80.0	0.005
193.256561926	80.0	0.005
194.885671652	80.0	0.005
195.577708648	80.0	0.005
194.421844779	80.0	0.005
193.611509036	80.0	0.005
198.229864242	80.0	0.005
195.737814511	80.0	0.005
194.888850117	80.0	0.005
195.737814511	80.0	0.005
193.256561926	80.0	0.005
195.683422654	80.0	0.005
195.694715218	80.0	0.005
193.212280869	80.0	0.005
196.285269361	80.0	0.005
194.46032641	80.0	0.005
193.373051847	80.0	0.005
194.677084418	80.0	0.005
194.611503155	80.0	0.005
194.904133143	80.0	0.005
193.212280869	80.0	0.005
193.582328044	80.0	0.005
193.966576967	80.0	0.005
196.057450981	80.0	0.005
194.872888906	80.0	0.005
196.61850239	80.0	0.005
196.992481808	80.0	0.005
197.988567865	80.0	0.005
193.728129276	80.0	0.005
195.087968566	80.0	0.005
193.533699861	80.0	0.005
194.677084418	80.0	0.005
194.611503155	80.0	0.005
196.789856177	80.0	0.005
194.753300095	80.0	0.005
195.369700658	80.0	0.005
192.48304583	80.0	0.005
194.724404792	80.0	0.005
194.888850117	80.0	0.005
194.888850117	80.0	0.005
195.063449936	80.0	0.005
195.812219108	80.0	0.005
195.440273758	80.0	0.005
195.226080508	80.0	0.005
193.540603616	80.0	0.005
194.102076474	80.0	0.005
196.482574924	80.0	0.005
195.165352598	80.0	0.005
194.555087465	80.0	0.005
195.165352598	80.0	0.005
194.679516373	80.0	0.005
198.54516411	80.0	0.005
195.592532252	80.0	0.005
194.611503155	80.0	0.005
195.07970388	80.0	0.005
195.477373223	80.0	0.005
193.60725719	80.0	0.005
195.153600561	80.0	0.005
195.357927361	80.0	0.005
193.675435678	80.0	0.005
196.113773542	80.0	0.005
195.58468567	80.0	0.005
196.402845167	80.0	0.005
194.58820179	80.0	0.005
192.439237917	80.0	0.005
196.064424144	80.0	0.005
194.824996178	80.0	0.005
193.228043735	80.0	0.005
193.228043735	80.0	0.005
193.212280869	80.0	0.005
195.734804759	80.0	0.005
193.675435678	80.0	0.005
194.963494321	80.0	0.005
195.705100664	80.0	0.005
195.626886552	80.0	0.005
194.53976961	80.0	0.005
195.063449936	80.0	0.005
195.060508879	80.0	0.005
195.87125355	80.0	0.005
193.60725719	80.0	0.005
194.863288994	80.0	0.005
194.963494321	80.0	0.005
196.285269361	80.0	0.005
194.872888906	80.0	0.005
195.577708648	80.0	0.005
194.486056541	80.0	0.005
194.72420657	80.0	0.005
193.228043735	80.0	0.005
195.357927361	80.0	0.005
192.96941072	80.0	0.005
195.434665906	80.0	0.005
195.58468567	80.0	0.005
193.258283997	80.0	0.005
194.351640977	80.0	0.005
196.175586115	80.0	0.005
194.982787061	80.0	0.005
196.015731613	80.0	0.005
195.087968566	80.0	0.005
194.72420657	80.0	0.005
193.373051847	80.0	0.005
194.301080147	80.0	0.005
193.533699861	80.0	0.005
195.806163049	80.0	0.005
195.063449936	80.0	0.005
194.154996446	80.0	0.005
196.113773542	80.0	0.005
194.351640977	80.0	0.005
194.327577362	80.0	0.005
195.836840506	80.0	0.005
194.854109312	80.0	0.005
195.226080508	80.0	0.005
195.094572565	80.0	0.005
194.301080147	80.0	0.005
194.888850117	80.0	0.005
196.113773542	80.0	0.005
193.62672507	80.0	0.005
193.675435678	80.0	0.005
195.683422654	80.0	0.005
194.060326762	80.0	0.005
193.540603616	80.0	0.005
193.212280869	80.0	0.005
197.988114078	80.0	0.005
193.212280869	80.0	0.005
194.982787061	80.0	0.005
194.581120591	80.0	0.005
194.888850117	80.0	0.005
194.306214852	80.0	0.005
195.062048072	80.0	0.005
194.272577232	80.0	0.005
194.72420657	80.0	0.005
193.611509036	80.0	0.005
195.976556115	80.0	0.005
193.869595968	80.0	0.005
194.863288994	80.0	0.005
195.312561148	80.0	0.005
193.212280869	80.0	0.005
194.879520042	80.0	0.005
192.96941072	80.0	0.005
195.626886552	80.0	0.005
193.212280869	80.0	0.005
196.113773542	80.0	0.005
198.607488254	80.0	0.005
194.904133143	80.0	0.005
194.102076474	80.0	0.005
196.310850487	80.0	0.005
195.226080508	80.0	0.005
193.869595968	80.0	0.005
195.491651608	80.0	0.005
198.607488254	80.0	0.005
195.063449936	80.0	0.005
195.737814511	80.0	0.005
194.272577232	80.0	0.005
193.258283997	80.0	0.005
195.060508879	80.0	0.005
194.154996446	80.0	0.005
194.888850117	80.0	0.005
193.373051847	80.0	0.005
193.228043735	80.0	0.005
194.869049098	80.0	0.005
194.700421142	80.0	0.005
193.258283997	80.0	0.005
194.879520042	80.0	0.005
196.712639995	80.0	0.005
195.159546585	80.0	0.005
193.62672507	80.0	0.005
195.062048072	80.0	0.005
194.963494321	80.0	0.005
